trip_id,route_short_name,route_id,shape_id,direction,trip_headsign,weekdays,first_bus_stop_id
bus_trip_bus_trip_0003989232023091120240611,3,bus_route_bus_route_400,D593_T0501b_Andata_PRINCIPALE_sub2,0,Oltrecastello,1111100,bus_stop_247
bus_trip_bus_trip_0003989242023091120240611,3,bus_route_bus_route_400,D593_T0501b_Andata_PRINCIPALE_sub2,0,Oltrecastello,1111100,bus_stop_247
bus_trip_bus_trip_0003989252023091120240611,3,bus_route_bus_route_400,D593_T0501b_Andata_PRINCIPALE_sub2,0,Oltrecastello,1111100,bus_stop_247
bus_trip_bus_trip_0003989262023091120240611,3,bus_route_bus_route_400,D593_T0501b_Andata_PRINCIPALE_sub2,0,Oltrecastello,1111100,bus_stop_247
bus_trip_bus_trip_0003989272023091120240611,3,bus_route_bus_route_400,D593_T0501b_Andata_PRINCIPALE_sub2,0,Oltrecastello,1111100,bus_stop_247
bus_trip_bus_trip_0003989282023091120240611,3,bus_route_bus_route_400,D593_T0501b_Andata_PRINCIPALE_sub2,0,Oltrecastello,1111100,bus_stop_247
bus_trip_bus_trip_0003989292023091120240611,3,bus_route_bus_route_400,D593_T0501b_Andata_PRINCIPALE_sub2,0,Oltrecastello,1111100,bus_stop_247
bus_trip_bus_trip_0003989302023091120240611,3,bus_route_bus_route_400,D593_T0501b_Andata_PRINCIPALE_sub2,0,Oltrecastello,1111100,bus_stop_247
bus_trip_bus_trip_0003989312023091120240611,3,bus_route_bus_route_400,D593_T0501b_Andata_PRINCIPALE_sub2,0,Oltrecastello,1111100,bus_stop_247
bus_trip_bus_trip_0003989322023091120240611,3,bus_route_bus_route_400,D593_T0501b_Andata_PRINCIPALE_sub2,0,Oltrecastello,1111100,bus_stop_247
bus_trip_bus_trip_0003989332023091120240611,3,bus_route_bus_route_400,D593_T0501b_Andata_PRINCIPALE_sub2,0,Oltrecastello,1111100,bus_stop_247
bus_trip_bus_trip_0003989342023091120240611,3,bus_route_bus_route_400,D593_T0501b_Andata_PRINCIPALE_sub2,0,Oltrecastello,1111100,bus_stop_247
bus_trip_bus_trip_0003989352023091120240611,3,bus_route_bus_route_400,D593_T0501b_Andata_PRINCIPALE_sub2,0,Oltrecastello,1111100,bus_stop_247
bus_trip_bus_trip_0003989362023091120240611,3,bus_route_bus_route_400,D593_T0501b_Andata_PRINCIPALE_sub2,0,Oltrecastello,1111100,bus_stop_247
bus_trip_bus_trip_0003989372023091120240611,3,bus_route_bus_route_400,D599_T0521h_Andata_sub1,0,"Povo ""Polo Sociale"" Cap.",1111100,bus_stop_247
bus_trip_bus_trip_0003989382023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111110,bus_stop_161
bus_trip_bus_trip_0003989392023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111110,bus_stop_161
bus_trip_bus_trip_0003989402023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111110,bus_stop_161
bus_trip_bus_trip_0003989412023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111110,bus_stop_161
bus_trip_bus_trip_0003989422023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111110,bus_stop_161
bus_trip_bus_trip_0003989432023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111110,bus_stop_161
bus_trip_bus_trip_0003989442023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111110,bus_stop_161
bus_trip_bus_trip_0003989452023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111110,bus_stop_161
bus_trip_bus_trip_0003989462023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111110,bus_stop_161
bus_trip_bus_trip_0003989472023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111110,bus_stop_161
bus_trip_bus_trip_0003989482023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111110,bus_stop_161
bus_trip_bus_trip_0003989492023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111110,bus_stop_161
bus_trip_bus_trip_0003989502023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111110,bus_stop_161
bus_trip_bus_trip_0003989512023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111110,bus_stop_161
bus_trip_bus_trip_0003989522023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111110,bus_stop_161
bus_trip_bus_trip_0003989532023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_161
bus_trip_bus_trip_0003989542023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_161
bus_trip_bus_trip_0003989552023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_161
bus_trip_bus_trip_0003989562023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_161
bus_trip_bus_trip_0003989572023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_161
bus_trip_bus_trip_0003989582023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_161
bus_trip_bus_trip_0003989592023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_161
bus_trip_bus_trip_0003989602023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_161
bus_trip_bus_trip_0003989612023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_161
bus_trip_bus_trip_0003989622023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_161
bus_trip_bus_trip_0003989632023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_161
bus_trip_bus_trip_0003989642023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_161
bus_trip_bus_trip_0003989652023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_161
bus_trip_bus_trip_0003989662023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_161
bus_trip_bus_trip_0003989672023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_161
bus_trip_bus_trip_0003989682023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_161
bus_trip_bus_trip_0003989692023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_161
bus_trip_bus_trip_0003989702023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_161
bus_trip_bus_trip_0003989712023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_161
bus_trip_bus_trip_0003989722023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_161
bus_trip_bus_trip_0003989732023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_161
bus_trip_bus_trip_0003989742023091120240611,3,bus_route_bus_route_400,D170_F0512_Ritorno_sub1,1,"Piazza Dante ""Dogana""",1111100,bus_stop_161
bus_trip_bus_trip_0003989752023091120240611,3,bus_route_bus_route_541,D174_F0637_Andata_PRINCIPALE_sub1,0,Grotta Piazza,1111110,bus_stop_163
bus_trip_bus_trip_0003989762023091120240611,3,bus_route_bus_route_402,D650_T0716_Ritorno_sub1,1,Canova Paludi,1111110,bus_stop_262
bus_trip_bus_trip_0003989772023091120240611,3,bus_route_bus_route_402,D650_T0716_Ritorno_sub1,1,Canova Paludi,1111110,bus_stop_53
bus_trip_bus_trip_0003989782023091120240611,3,bus_route_bus_route_402,D650_T0716_Ritorno_sub1,1,Canova Paludi,1111110,bus_stop_262
bus_trip_bus_trip_0003989792023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111110,bus_stop_247
bus_trip_bus_trip_0003989802023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111110,bus_stop_247
bus_trip_bus_trip_0003989812023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111110,bus_stop_247
bus_trip_bus_trip_0003989822023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003989832023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003989842023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111110,bus_stop_247
bus_trip_bus_trip_0003989852023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111110,bus_stop_247
bus_trip_bus_trip_0003989862023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111110,bus_stop_247
bus_trip_bus_trip_0003989872023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111110,bus_stop_247
bus_trip_bus_trip_0003989882023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111110,bus_stop_247
bus_trip_bus_trip_0003989892023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111110,bus_stop_247
bus_trip_bus_trip_0003989902023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111110,bus_stop_247
bus_trip_bus_trip_0003989912023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111110,bus_stop_247
bus_trip_bus_trip_0003989922023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111110,bus_stop_247
bus_trip_bus_trip_0003989932023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111110,bus_stop_247
bus_trip_bus_trip_0003989942023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111110,bus_stop_247
bus_trip_bus_trip_0003989952023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111110,bus_stop_247
bus_trip_bus_trip_0003989962023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003989972023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003989982023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003989992023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003990002023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003990012023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003990022023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003990032023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003990042023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003990052023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003990062023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003990072023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003990082023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003990092023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003990102023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003990112023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003990122023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003990132023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003990142023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003990152023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003990162023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003990172023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003990182023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003990192023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003990202023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003990322023091120240611,3,bus_route_bus_route_408,D699_T1061a_Andata_sub1,0,Montevaccino,1111110,bus_stop_247
bus_trip_bus_trip_0003990332023091120240611,3,bus_route_bus_route_408,D696_T1031d_Andata_sub1,0,Montevaccino,1111110,bus_stop_247
bus_trip_bus_trip_0003990412023091120240611,3,bus_route_bus_route_408,D701_T1062c_Ritorno_PRINCIPALE_sub1,1,"Piazza Dante ""Dogana""",1111110,bus_stop_151
bus_trip_bus_trip_0003990422023091120240611,3,bus_route_bus_route_408,D701_T1062c_Ritorno_PRINCIPALE_sub1,1,Martignano P.Zza Menghin,1111110,bus_stop_151
bus_trip_bus_trip_0003990452023091120240611,3,bus_route_bus_route_408,D701_T1062c_Ritorno_PRINCIPALE_sub1,1,Martignano P.Zza Menghin,1111110,bus_stop_151
bus_trip_bus_trip_0003990512023091120240611,3,bus_route_bus_route_408,D688_T1001c_Andata_PRINCIPALE_sub2,0,"Cognola ""Chiesa""",1111110,bus_stop_247
bus_trip_bus_trip_0003990522023091120240611,3,bus_route_bus_route_543,D757_T1711_Andata_sub1,0,Lavis Rosmini Segantini,1111110,bus_stop_73
bus_trip_bus_trip_0003990532023091120240611,3,bus_route_bus_route_568,D67_E1107_sub2,0,Spini di Gardolo,1111110,bus_stop_52
bus_trip_bus_trip_0003990542023091120240611,3,bus_route_bus_route_568,D6_C1111a_sub2,0,Gard.D.Mezzo Dos D.La Luna,1111110,bus_stop_52
bus_trip_bus_trip_0003990552023091120240611,3,bus_route_bus_route_568,D6_C1111a_sub2,0,Gard.D.Mezzo Dos D.La Luna,1111110,bus_stop_52
bus_trip_bus_trip_0003990562023091120240611,3,bus_route_bus_route_568,D707_T1113_Andata_sub2,0,Spini di Gardolo,1111110,bus_stop_52
bus_trip_bus_trip_0003990572023091120240611,3,bus_route_bus_route_568,D65_E1104_sub1,1,Gardolo P.Le Neufahrn Nord,1111110,bus_stop_2764
bus_trip_bus_trip_0003990582023091120240611,3,bus_route_bus_route_568,D66_E1106_sub1,1,Gardolo P.Le Neufahrn Sud,1111110,bus_stop_238
bus_trip_bus_trip_0003990592023091120240611,3,bus_route_bus_route_568,D68_E1108_sub2,1,Gardolo Piazza,1111110,bus_stop_238
bus_trip_bus_trip_0003990632023091120240611,3,bus_route_bus_route_568,D74_E1117_sub2,0,Gard.D.Mezzo Dos D.La Luna,1111110,bus_stop_54
bus_trip_bus_trip_0003990672023091120240611,3,bus_route_bus_route_396,D572_T0385_Andata_sub1,0,"Verona ""Palazzo Stella""",1111100,bus_stop_63
bus_trip_bus_trip_0003990682023091120240611,3,bus_route_bus_route_536,D138_F0161_Andata_sub2,0,Sopramonte Piazza Oveno,1111100,bus_stop_247
bus_trip_bus_trip_0003990692023091120240611,3,bus_route_bus_route_408,D692_T1012_Ritorno_sub1,0,Montevaccino,1111110,bus_stop_106
bus_trip_bus_trip_0003990702023091120240611,3,bus_route_bus_route_408,D699_T1061a_Andata_sub1,0,Montevaccino,1111110,bus_stop_247
bus_trip_bus_trip_0003990722023091120240611,3,bus_route_bus_route_568,D72_E1114_sub2,1,Gardolo P.Le Neufahrn Nord,1111110,bus_stop_2763
bus_trip_bus_trip_0003990732023091120240611,3,bus_route_bus_route_539,D164_F0410_Ritorno_sub1,1,"Piazza Dante ""Pal. Regione""",1111110,bus_stop_317
bus_trip_bus_trip_0003990742023091120240611,3,bus_route_bus_route_541,D630_T0646_Ritorno_sub2,1,"Piazza Dante ""Dogana""",1111100,bus_stop_485
bus_trip_bus_trip_0003990752023091120240611,3,bus_route_bus_route_536,D519_T0155a_Andata_(via_Cadine)_sub1,0,Sopramonte Piazza Oveno,1111110,bus_stop_218
bus_trip_bus_trip_0003990762023091120240611,3,bus_route_bus_route_402,D650_T0716_Ritorno_sub1,1,Canova Paludi,1111110,bus_stop_262
bus_trip_bus_trip_0003991172023091120240611,3,bus_route_bus_route_406,D685_T0928_Ritorno_sub2,1,"Piazza Dante ""Dogana""",1111110,bus_stop_151
bus_trip_bus_trip_0003991182023091120240611,3,bus_route_bus_route_396,D564_T0359_Andata_sub2,0,San Rocco Piazza,1111110,bus_stop_456
bus_trip_bus_trip_0003991192023091120240611,3,bus_route_bus_route_404,D660_T0865_Andata_sub1,0,"Verona ""Palazzo Stella""",1111110,bus_stop_236
bus_trip_bus_trip_0003991202023091120240611,3,bus_route_bus_route_543,D757_T1711_Andata_sub1,0,Lavis Rosmini Segantini,1111110,bus_stop_73
bus_trip_bus_trip_0003991212023091120240611,3,bus_route_bus_route_539,D583_T0421d_Andata_sub1,0,"Verona ""S.Bartolameo""",1111110,bus_stop_80
bus_trip_bus_trip_0003991402023091120240611,3,bus_route_bus_route_396,D561_T0351b_Andata_sub2,0,"Conci ""Villazzano 3""",1111100,bus_stop_456
bus_trip_bus_trip_0003991412023091120240611,3,bus_route_bus_route_396,D561_T0351b_Andata_sub2,0,"Conci ""Villazzano 3""",1111100,bus_stop_456
bus_trip_bus_trip_0003991422023091120240611,3,bus_route_bus_route_396,D564_T0359_Andata_sub2,0,San Rocco Piazza,1111100,bus_stop_456
bus_trip_bus_trip_0003991432023091120240611,3,bus_route_bus_route_396,D561_T0351b_Andata_sub2,0,"Piazza Dante ""Dogana""",1111100,bus_stop_456
bus_trip_bus_trip_0003991442023091120240611,3,bus_route_bus_route_396,D544_T0326a_Ritorno_sub1,1,"Zambra ""Top Center""",1111100,bus_stop_2549
bus_trip_bus_trip_0003991452023091120240611,3,bus_route_bus_route_400,D599_T0521h_Andata_sub1,0,"Povo ""Polo Sociale"" Cap.",1111100,bus_stop_247
bus_trip_bus_trip_0003991462023091120240611,3,bus_route_bus_route_396,D544_T0326a_Ritorno_sub1,1,"Zambra ""Top Center""",1111100,bus_stop_2549
bus_trip_bus_trip_0003991472023091120240611,3,bus_route_bus_route_404,D179_F0842b_Ritorno_ALTA_sub1,1,"Piazza Dante ""Dogana""",1111110,bus_stop_317
bus_trip_bus_trip_0003991482023091120240611,3,bus_route_bus_route_406,D680_T0901b_Andata_PRINCIPALE_sub1,0,Villamontagna P.Predaroi,1111100,bus_stop_247
bus_trip_bus_trip_0003991492023091120240611,3,bus_route_bus_route_568,D707_T1113_Andata_sub2,0,Spini di Gardolo,1111110,bus_stop_54
bus_trip_bus_trip_0003991502023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111110,bus_stop_247
bus_trip_bus_trip_0003991512023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111110,bus_stop_247
bus_trip_bus_trip_0003991522023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111110,bus_stop_247
bus_trip_bus_trip_0003991532023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111110,bus_stop_247
bus_trip_bus_trip_0003991542023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111110,bus_stop_247
bus_trip_bus_trip_0003991552023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111110,bus_stop_247
bus_trip_bus_trip_0003991562023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111110,bus_stop_247
bus_trip_bus_trip_0003991572023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111110,bus_stop_247
bus_trip_bus_trip_0003991592023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111110,bus_stop_247
bus_trip_bus_trip_0003991602023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111110,bus_stop_247
bus_trip_bus_trip_0003991612023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111110,bus_stop_247
bus_trip_bus_trip_0003991622023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111110,bus_stop_247
bus_trip_bus_trip_0003991632023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111110,bus_stop_247
bus_trip_bus_trip_0003991662023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111110,bus_stop_247
bus_trip_bus_trip_0003991672023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111110,bus_stop_247
bus_trip_bus_trip_0003991682023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111100,bus_stop_247
bus_trip_bus_trip_0003991692023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111100,bus_stop_247
bus_trip_bus_trip_0003991702023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111100,bus_stop_247
bus_trip_bus_trip_0003991712023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111100,bus_stop_247
bus_trip_bus_trip_0003991722023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111100,bus_stop_247
bus_trip_bus_trip_0003991732023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111100,bus_stop_247
bus_trip_bus_trip_0003991742023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111100,bus_stop_247
bus_trip_bus_trip_0003991752023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111100,bus_stop_247
bus_trip_bus_trip_0003991762023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111100,bus_stop_247
bus_trip_bus_trip_0003991772023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111100,bus_stop_247
bus_trip_bus_trip_0003991782023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111100,bus_stop_247
bus_trip_bus_trip_0003991792023091120240611,3,bus_route_bus_route_411,D713_T1201_Andata_PRINCIPALE_sub2,0,Romagnano Piazza Condini,1111100,bus_stop_247
