trip_id,route_short_name,route_id,shape_id,direction,trip_headsign,weekdays,first_bus_stop_id,delay_id
bus_trip_0003956362023091120240611,3,bus_route_590,D247_N5317a_Andata_sub2,0,Stazione Fs,10,bus_stop_2365,delay_464
bus_trip_0003956372023091120240611,3,bus_route_590,D247_N5317a_Andata_sub2,0,Stazione Fs,1111100,bus_stop_2365,delay_465
bus_trip_0003956382023091120240611,3,bus_route_590,D394_R5325a_Andata_sub1,0,Isera Cimitero,1111100,bus_stop_2365,delay_466
bus_trip_0003956392023091120240611,3,bus_route_590,D406_R5329_Andata_sub1,0,Lenzima,10,bus_stop_2365,delay_467
bus_trip_0003956402023091120240611,3,bus_route_590,D409_R5331_Andata_sub1,0,Lenzima,10,bus_stop_2365,delay_468
bus_trip_0003956412023091120240611,3,bus_route_590,D415_R5333_Andata_sub1,0,Lenzima,10,bus_stop_2268,delay_469
bus_trip_0003956422023091120240611,3,bus_route_590,D420_R5335a_Andata_sub2,0,Lenzima,10,bus_stop_2360,delay_470
bus_trip_0003956432023091120240611,3,bus_route_590,D424_R5339b_Andata_sub2,0,Lenzima,10,bus_stop_2365,delay_471
bus_trip_0003956442023091120240611,3,bus_route_590,D427_R5341a_Andata_sub2,0,Lenzima,10,bus_stop_2365,delay_472
bus_trip_0003956452023091120240611,3,bus_route_590,D434_R5343_Andata_sub1,0,Lenzima,10,bus_stop_2268,delay_473
bus_trip_0003956462023091120240611,3,bus_route_580,D467_R5625a_Andata_sub2,0,Piazzale S.Giorgio Ovest,1111110,bus_stop_1295,delay_474
bus_trip_0003956482023091120240611,3,bus_route_512,D129_E5796_sub2,1,Moietto,100100,bus_stop_1311,delay_475
bus_trip_0003956492023091120240611,3,bus_route_512,D129_E5796_sub2,1,Moietto,1011000,bus_stop_1311,delay_476
bus_trip_0003956502023091120240611,3,bus_route_512,D129_E5796_sub2,1,Moietto,10,bus_stop_1311,delay_477
bus_trip_0003956522023091120240611,3,bus_route_578,D292_R5136b_Ritorno_sub1,1,Piazzale Orsi Stazione Fs,1111100,bus_stop_1301,delay_478
bus_trip_0003956542023091120240611,3,bus_route_580,D252_N5672a_Ritorno_sub2,1,Viale Dei Colli Sc. Alberghiera,1111100,bus_stop_1311,delay_479
bus_trip_0003956552023091120240611,3,bus_route_580,D129_E5796_sub2,1,Viale Dei Colli Sc. Alberghiera,1111100,bus_stop_1283,delay_480
bus_trip_0003956562023091120240611,3,bus_route_602,D27_C5501_Andata_sub2,0,Pomarolo Chiesa,1111100,bus_stop_2760,delay_481
bus_trip_0003957002023091120240611,3,bus_route_578,D279_R5116c_Ritorno_sub1,1,Via Manzoni Via Paoli,1111100,bus_stop_1422,delay_482
bus_trip_0003957042023091120240611,3,bus_route_582,D320_R5230_Ritorno_sub1,0,Stazione Fs,1111100,bus_stop_1332,delay_483
bus_trip_0003957072023091120240611,3,bus_route_580,D477_R5643_Andata_sub2,0,Viale Vittoria Fucine,1111100,bus_stop_1332,delay_484
bus_trip_0003957122023091120240611,3,bus_route_582,D321_R5232_Ritorno_sub2,1,Nomi Piazza Springa,1111110,bus_stop_2249,delay_485
bus_trip_0003957132023091120240611,3,bus_route_582,D309_R5203b_Andata_sub1,0,Mori Via Don Sturzo,1111110,bus_stop_1312,delay_486
bus_trip_0003957312023091120240611,3,bus_route_582,D316_R5222_Ritorno_sub2,1,S.Ilario Via Monti,1111110,bus_stop_2273,delay_487
bus_trip_0003957382023091120240611,3,bus_route_580,D483_R5659_Andata_sub2,0,Piazza Filzi Via Del Porto,1111100,bus_stop_1332,delay_488
bus_trip_0003957392023091120240611,3,bus_route_580,D484_R5663_Andata_sub2,0,"Via Zeni ""Meccatronica""",1111110,bus_stop_1332,delay_489
bus_trip_0003957402023091120240611,3,bus_route_580,D485_R5665_Andata_sub1,0,"Via Zeni ""Meccatronica""",1111110,bus_stop_1326,delay_490
bus_trip_0003957412023091120240611,3,bus_route_580,D486_R5667_Andata_sub2,0,Viale Vittoria Scuole Degasperi,1111110,bus_stop_1314,delay_491
bus_trip_0003957422023091120240611,3,bus_route_580,D487_R5669a_Andata_sub1,0,Piazzale Orsi Ist. Veronesi,1111110,bus_stop_1295,delay_492
bus_trip_0003957432023091120240611,3,bus_route_580,D466_R5610b_Ritorno_sub1,1,Costa Capolinea,1111110,bus_stop_2777,delay_493
bus_trip_0003957442023091120240611,3,bus_route_580,D466_R5610b_Ritorno_sub1,1,Costa Capolinea,1111110,bus_stop_2777,delay_494
bus_trip_0003957452023091120240611,3,bus_route_580,D466_R5610b_Ritorno_sub1,1,Costa Capolinea,1111110,bus_stop_2777,delay_495
bus_trip_0003957462023091120240611,3,bus_route_580,D466_R5610b_Ritorno_sub1,1,Costa Capolinea,1111110,bus_stop_2777,delay_496
bus_trip_0003957472023091120240611,3,bus_route_580,D468_R5626_Ritorno_sub2,1,S.Ilario Via Monti,1111110,bus_stop_2775,delay_497
bus_trip_0003957482023091120240611,3,bus_route_580,D468_R5626_Ritorno_sub2,1,S.Ilario Via Monti,1111110,bus_stop_2273,delay_498
bus_trip_0003957492023091120240611,3,bus_route_580,D469_R5628b_Ritorno_sub2,1,Costa Capolinea,1111110,bus_stop_2777,delay_499
bus_trip_0003957502023091120240611,3,bus_route_580,D470_R5630a_Ritorno_sub1,1,Costa Capolinea,1111110,bus_stop_1279,delay_500
bus_trip_0003957522023091120240611,3,bus_route_580,D239_F5675a_Andata_sub1,0,Isera P.Zza S.Vincenzo-O.,1,bus_stop_1295,delay_501
bus_trip_0003957532023091120240611,3,bus_route_580,D239_F5675a_Andata_sub1,0,Isera P.Zza S.Vincenzo-O.,1,bus_stop_1295,delay_502
bus_trip_0003957542023091120240611,3,bus_route_580,D239_F5675a_Andata_sub1,0,Isera P.Zza S.Vincenzo-O.,1,bus_stop_1295,delay_503
bus_trip_0003957552023091120240611,3,bus_route_580,D239_F5675a_Andata_sub1,0,Isera P.Zza S.Vincenzo-O.,1,bus_stop_1295,delay_504
bus_trip_0003957562023091120240611,3,bus_route_580,D239_F5675a_Andata_sub1,0,Isera P.Zza S.Vincenzo-O.,1,bus_stop_1284,delay_505
bus_trip_0003957572023091120240611,3,bus_route_580,D239_F5675a_Andata_sub1,0,Isera P.Zza S.Vincenzo-O.,1,bus_stop_1284,delay_506
bus_trip_0003957582023091120240611,3,bus_route_580,D239_F5675a_Andata_sub1,0,Isera P.Zza S.Vincenzo-O.,1,bus_stop_1284,delay_507
bus_trip_0003957592023091120240611,3,bus_route_580,D239_F5675a_Andata_sub1,0,Isera P.Zza S.Vincenzo-O.,1,bus_stop_1284,delay_508
bus_trip_0003957602023091120240611,3,bus_route_580,D239_F5675a_Andata_sub1,0,Isera P.Zza S.Vincenzo-O.,1,bus_stop_1284,delay_509
bus_trip_0003957612023091120240611,3,bus_route_580,D469_R5628b_Ritorno_sub1,0,Corso Rosmini Posta,1,bus_stop_1295,delay_510
bus_trip_0003957622023091120240611,3,bus_route_580,D469_R5628b_Ritorno_sub1,0,Corso Rosmini Posta,1,bus_stop_1295,delay_511
bus_trip_0003957632023091120240611,3,bus_route_580,D236_F5636a_Ritorno_sub1,1,Costa Capolinea,1,bus_stop_2511,delay_512
bus_trip_0003957642023091120240611,3,bus_route_580,D236_F5636a_Ritorno_sub1,1,Costa Capolinea,1,bus_stop_2511,delay_513
bus_trip_0003957652023091120240611,3,bus_route_580,D236_F5636a_Ritorno_sub1,1,Costa Capolinea,1,bus_stop_2511,delay_514
bus_trip_0003957662023091120240611,3,bus_route_580,D236_F5636a_Ritorno_sub1,1,Costa Capolinea,1,bus_stop_2511,delay_515
bus_trip_0003957672023091120240611,3,bus_route_580,D236_F5636a_Ritorno_sub1,1,Costa Capolinea,1,bus_stop_2511,delay_516
bus_trip_0003957682023091120240611,3,bus_route_580,D237_F5638_Ritorno_sub2,1,Corso Rosmini Monumento,1,bus_stop_2511,delay_517
bus_trip_0003957692023091120240611,3,bus_route_580,D237_F5638_Ritorno_sub2,1,Corso Rosmini Monumento,1,bus_stop_2511,delay_518
bus_trip_0003957702023091120240611,3,bus_route_580,D237_F5638_Ritorno_sub2,1,Corso Rosmini Monumento,1,bus_stop_2511,delay_519
bus_trip_0003957712023091120240611,3,bus_route_580,D252_N5672a_Ritorno_sub2,1,Costa Capolinea,1,bus_stop_1311,delay_520
bus_trip_0003957722023091120240611,3,bus_route_580,D121_E5691_sub2,0,Corso Rosmini Posta,1111110,bus_stop_2896,delay_521
bus_trip_0003957732023091120240611,3,bus_route_580,D123_E5693_sub2,0,Piazzale Orsi Ist. Veronesi,1111100,bus_stop_1339,delay_522
bus_trip_0003957742023091120240611,3,bus_route_580,D472_R5632a_Ritorno_PRINCIPALE_sub2,1,Costa Capolinea,1111110,bus_stop_1313,delay_523
bus_trip_0003957752023091120240611,3,bus_route_580,D472_R5632a_Ritorno_PRINCIPALE_sub2,1,Costa Capolinea,1111110,bus_stop_1313,delay_524
bus_trip_0003957762023091120240611,3,bus_route_580,D472_R5632a_Ritorno_PRINCIPALE_sub2,1,Costa Capolinea,1111110,bus_stop_1313,delay_525
bus_trip_0003957772023091120240611,3,bus_route_580,D472_R5632a_Ritorno_PRINCIPALE_sub2,1,Costa Capolinea,1111110,bus_stop_1313,delay_526
bus_trip_0003957782023091120240611,3,bus_route_580,D472_R5632a_Ritorno_PRINCIPALE_sub2,1,Costa Capolinea,1111110,bus_stop_1313,delay_527
bus_trip_0003957792023091120240611,3,bus_route_580,D472_R5632a_Ritorno_PRINCIPALE_sub2,1,Costa Capolinea,1111110,bus_stop_1313,delay_528
bus_trip_0003957802023091120240611,3,bus_route_580,D472_R5632a_Ritorno_PRINCIPALE_sub2,1,Costa Capolinea,1111110,bus_stop_1313,delay_529
bus_trip_0003957812023091120240611,3,bus_route_580,D472_R5632a_Ritorno_PRINCIPALE_sub2,1,Costa Capolinea,1111110,bus_stop_1313,delay_530
bus_trip_0003957822023091120240611,3,bus_route_580,D472_R5632a_Ritorno_PRINCIPALE_sub2,1,Costa Capolinea,1111110,bus_stop_1313,delay_531
bus_trip_0003957832023091120240611,3,bus_route_580,D472_R5632a_Ritorno_PRINCIPALE_sub2,1,Costa Capolinea,1111110,bus_stop_1313,delay_532
bus_trip_0003957842023091120240611,3,bus_route_580,D476_R5642a_Ritorno_(Ospedale)_sub1,1,Costa Capolinea,1111110,bus_stop_1286,delay_533
bus_trip_0003957852023091120240611,3,bus_route_580,D476_R5642a_Ritorno_(Ospedale)_sub1,1,Costa Capolinea,1111110,bus_stop_1286,delay_534
bus_trip_0003957862023091120240611,3,bus_route_580,D476_R5642a_Ritorno_(Ospedale)_sub1,1,Costa Capolinea,1111110,bus_stop_1286,delay_535
bus_trip_0003957872023091120240611,3,bus_route_580,D476_R5642a_Ritorno_(Ospedale)_sub1,1,Costa Capolinea,1111110,bus_stop_1286,delay_536
bus_trip_0003957882023091120240611,3,bus_route_580,D476_R5642a_Ritorno_(Ospedale)_sub1,1,Costa Capolinea,1111110,bus_stop_1286,delay_537
bus_trip_0003957892023091120240611,3,bus_route_580,D476_R5642a_Ritorno_(Ospedale)_sub1,1,Costa Capolinea,1111110,bus_stop_1286,delay_538
bus_trip_0003957902023091120240611,3,bus_route_580,D476_R5642a_Ritorno_(Ospedale)_sub1,1,Costa Capolinea,1111110,bus_stop_1286,delay_539
bus_trip_0003957912023091120240611,3,bus_route_580,D476_R5642a_Ritorno_(Ospedale)_sub1,1,Costa Capolinea,1111110,bus_stop_1286,delay_540
bus_trip_0003957922023091120240611,3,bus_route_580,D476_R5642a_Ritorno_(Ospedale)_sub1,1,Costa Capolinea,1111110,bus_stop_1286,delay_541
bus_trip_0003957932023091120240611,3,bus_route_580,D476_R5642a_Ritorno_(Ospedale)_sub1,1,Costa Capolinea,1111110,bus_stop_1286,delay_542
bus_trip_0003957942023091120240611,3,bus_route_580,D476_R5642a_Ritorno_(Ospedale)_sub1,1,Costa Capolinea,1111110,bus_stop_1286,delay_543
bus_trip_0003957952023091120240611,3,bus_route_580,D476_R5642a_Ritorno_(Ospedale)_sub1,1,Costa Capolinea,1111110,bus_stop_1286,delay_544
bus_trip_0003957962023091120240611,3,bus_route_594,D118_E5591_sub2,0,Villa Lagarina Via Marconi,1111110,bus_stop_1284,delay_545
bus_trip_0003957972023091120240611,3,bus_route_594,D118_E5591_sub2,0,Villa Lagarina Via Marconi,1111100,bus_stop_1284,delay_546
bus_trip_0003957982023091120240611,3,bus_route_594,D462_R5516a_Ritorno_sub2,1,Corso Verona Ospedale,10,bus_stop_2333,delay_547
bus_trip_0003958372023091120240611,3,bus_route_562,D255_R5074_sub2,0,Piazzale Orsi Stazione Fs,1111110,bus_stop_2845,delay_548
bus_trip_0003958382023091120240611,3,bus_route_562,D255_R5074_sub2,0,Via 13 Settembre,1111110,bus_stop_1367,delay_549
bus_trip_0003958392023091120240611,3,bus_route_562,D255_R5074_sub2,0,Via 13 Settembre,1111110,bus_stop_2845,delay_550
bus_trip_0003958402023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_551
bus_trip_0003958422023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_552
bus_trip_0003958432023091120240611,3,bus_route_563,D259_R5083c_sub2,0,Ossario Castel Dante,1111110,bus_stop_2878,delay_553
bus_trip_0003958442023091120240611,3,bus_route_580,D473_R5634b_Ritorno_sub1,1,Stazione Fs,1111000,bus_stop_1313,delay_554
bus_trip_0003958482023091120240611,3,bus_route_578,D293_R5139_Andata_sub2,0,Marco,1111100,bus_stop_1332,delay_555
bus_trip_0003958492023091120240611,3,bus_route_578,D274_R5111_Andata_sub1,0,Marco,10,bus_stop_1332,delay_556
bus_trip_0003958512023091120240611,3,bus_route_578,D277_R5114a_Ritorno_sub2,1,Corso Bettini Liceo,1111100,bus_stop_1301,delay_557
bus_trip_0003958532023091120240611,3,bus_route_578,D275_R5112a_Ritorno_sub1,1,Volano Via Roma,1111100,bus_stop_1301,delay_558
bus_trip_0003958552023091120240611,3,bus_route_582,D321_R5232_Ritorno_sub2,1,Piazzale Orsi Stazione Fs,1111110,bus_stop_2297,delay_559
bus_trip_0003958572023091120240611,3,bus_route_582,D227_F5256_Ritorno_sub2,1,Nomi Piazza Springa,1,bus_stop_1311,delay_560
bus_trip_0003958582023091120240611,3,bus_route_582,D227_F5256_Ritorno_sub2,1,Nomi Piazza Springa,1,bus_stop_2249,delay_561
bus_trip_0003958592023091120240611,3,bus_route_582,D227_F5256_Ritorno_sub2,1,Nomi Piazza Springa,1,bus_stop_2249,delay_562
bus_trip_0003958602023091120240611,3,bus_route_582,D229_F5258_Ritorno_sub2,1,Nomi Piazza Springa,1,bus_stop_2249,delay_563
bus_trip_0003958612023091120240611,3,bus_route_582,D231_F5260_Ritorno_sub1,1,Pomarolo Via Degasperi,1,bus_stop_1301,delay_564
bus_trip_0003958622023091120240611,3,bus_route_582,D233_F5262_Ritorno_sub2,1,Pomarolo Via Degasperi,1,bus_stop_2249,delay_565
bus_trip_0003958632023091120240611,3,bus_route_582,D227_F5256_Ritorno_sub2,1,Nomi Piazza Springa,1,bus_stop_1301,delay_566
bus_trip_0003958642023091120240611,3,bus_route_582,D235_F5266_Ritorno_sub1,1,Nomi Piazza Springa,1,bus_stop_2249,delay_567
bus_trip_0003958652023091120240611,3,bus_route_582,D235_F5266_Ritorno_sub1,1,Nomi Piazza Springa,1,bus_stop_2249,delay_568
bus_trip_0003958672023091120240611,3,bus_route_580,D468_R5626_Ritorno_sub2,1,S.Ilario Via Monti,1111100,bus_stop_2273,delay_569
bus_trip_0003958682023091120240611,3,bus_route_578,D227_F5256_Ritorno_sub2,1,Corso Bettini Liceo,1111100,bus_stop_1362,delay_570
bus_trip_0003958712023091120240611,3,bus_route_582,D328_R5242_Ritorno_sub2,1,Nomi Piazza Springa,1111110,bus_stop_1301,delay_571
bus_trip_0003958722023091120240611,3,bus_route_578,D292_R5136b_Ritorno_sub1,1,Piazzale Orsi Stazione Fs,1111110,bus_stop_1301,delay_572
bus_trip_0003958732023091120240611,3,bus_route_512,D489_R5702c_sub2,1,Moietto,1111110,bus_stop_2848,delay_573
bus_trip_0003958742023091120240611,3,bus_route_512,D489_R5702c_sub2,1,Moietto,1111110,bus_stop_2848,delay_574
bus_trip_0003958752023091120240611,3,bus_route_512,D48_C5718b_sub2,1,Cisterna Capolinea,1111100,bus_stop_1279,delay_575
bus_trip_0003958792023091120240611,3,bus_route_590,D90_E5336_sub2,1,Lago di Cei Bellaria,1111100,bus_stop_1685,delay_576
bus_trip_0003958802023091120240611,3,bus_route_590,D93_E5338_sub2,1,Corso Rosmini Monumento,1111100,bus_stop_2237,delay_577
bus_trip_0003958812023091120240611,3,bus_route_590,D94_E5340_sub1,1,Corso Rosmini Monumento,10,bus_stop_2237,delay_578
bus_trip_0003958822023091120240611,3,bus_route_590,D105_E5350a_sub1,1,Lago di Cei Bellaria,10,bus_stop_1279,delay_579
bus_trip_0003958832023091120240611,3,bus_route_590,D340_R5302d_Ritorno_PRINCIPALE_sub2,1,Pedersano Capolinea,1111100,bus_stop_2234,delay_580
bus_trip_0003958842023091120240611,3,bus_route_590,D340_R5302d_Ritorno_PRINCIPALE_sub2,1,Pedersano Capolinea,1111100,bus_stop_2234,delay_581
bus_trip_0003958852023091120240611,3,bus_route_590,D340_R5302d_Ritorno_PRINCIPALE_sub2,1,Pedersano Capolinea,1111100,bus_stop_2234,delay_582
bus_trip_0003958862023091120240611,3,bus_route_590,D344_R5304b_Ritorno_sub2,1,Pedersano Capolinea,1111100,bus_stop_2234,delay_583
bus_trip_0003958872023091120240611,3,bus_route_590,D344_R5304b_Ritorno_sub2,1,Pedersano Capolinea,1111100,bus_stop_2234,delay_584
bus_trip_0003958882023091120240611,3,bus_route_590,D344_R5304b_Ritorno_sub2,1,Pedersano Capolinea,1111100,bus_stop_2234,delay_585
bus_trip_0003958892023091120240611,3,bus_route_590,D344_R5304b_Ritorno_sub2,1,Pedersano Capolinea,1111100,bus_stop_2234,delay_586
bus_trip_0003958902023091120240611,3,bus_route_590,D344_R5304b_Ritorno_sub2,1,Pedersano Capolinea,1111100,bus_stop_2234,delay_587
bus_trip_0003958912023091120240611,3,bus_route_590,D353_R5306d_Ritorno_sub1,1,Castellano Centro,1111100,bus_stop_2234,delay_588
bus_trip_0003958922023091120240611,3,bus_route_590,D353_R5306d_Ritorno_sub1,1,Castellano Centro,1111100,bus_stop_2234,delay_589
bus_trip_0003958932023091120240611,3,bus_route_590,D361_R5308b_Ritorno_sub2,1,Castellano Centro,1111100,bus_stop_2234,delay_590
bus_trip_0003958942023091120240611,3,bus_route_590,D430_R5342_Ritorno_sub2,1,Corso Rosmini Monumento,1111100,bus_stop_2237,delay_591
bus_trip_0003958952023091120240611,3,bus_route_590,D377_R5316b_Ritorno_sub2,1,Pedersano Capolinea,1111100,bus_stop_1311,delay_592
bus_trip_0003958962023091120240611,3,bus_route_590,D380_R5320b_Ritorno_sub2,1,Castellano Centro,1111110,bus_stop_1283,delay_593
bus_trip_0003958972023091120240611,3,bus_route_590,D385_R5322c_Ritorno_sub1,1,Castellano Centro,10,bus_stop_2237,delay_594
bus_trip_0003958982023091120240611,3,bus_route_590,D435_R5344a_Ritorno_sub2,1,Corso Rosmini Monumento,10,bus_stop_2237,delay_595
bus_trip_0003958992023091120240611,3,bus_route_590,D411_R5332b_Ritorno_sub2,1,Lago di Cei Bellaria,10,bus_stop_2237,delay_596
bus_trip_0003959002023091120240611,3,bus_route_590,D442_R5396a_Ritorno_sub2,1,Villa Lagarina Via Magrè,10,bus_stop_1427,delay_597
bus_trip_0003959062023091120240611,3,bus_route_592,D444_R5401a_Andata_PRINCIPALE_sub1,0,Lenzima,1111100,bus_stop_2334,delay_598
bus_trip_0003959072023091120240611,3,bus_route_592,D444_R5401a_Andata_PRINCIPALE_sub1,0,Lenzima,1111100,bus_stop_2334,delay_599
bus_trip_0003959082023091120240611,3,bus_route_592,D444_R5401a_Andata_PRINCIPALE_sub1,0,Lenzima,1111100,bus_stop_2334,delay_600
bus_trip_0003959092023091120240611,3,bus_route_592,D444_R5401a_Andata_PRINCIPALE_sub1,0,Lenzima,1111100,bus_stop_2334,delay_601
bus_trip_0003959102023091120240611,3,bus_route_592,D444_R5401a_Andata_PRINCIPALE_sub1,0,Lenzima,1111100,bus_stop_2334,delay_602
bus_trip_0003959112023091120240611,3,bus_route_592,D444_R5401a_Andata_PRINCIPALE_sub1,0,Lenzima,1111100,bus_stop_2334,delay_603
bus_trip_0003959122023091120240611,3,bus_route_592,D444_R5401a_Andata_PRINCIPALE_sub1,0,Lenzima,1111100,bus_stop_2334,delay_604
bus_trip_0003959132023091120240611,3,bus_route_592,D446_R5403a_Andata_sub2,0,Lenzima,1111100,bus_stop_1284,delay_605
bus_trip_0003959142023091120240611,3,bus_route_592,D448_R5405a_Andata_sub2,0,Isera Cimitero,1111100,bus_stop_2334,delay_606
bus_trip_0003959152023091120240611,3,bus_route_592,D448_R5405a_Andata_sub2,0,Isera Cimitero,1111100,bus_stop_2334,delay_607
bus_trip_0003959162023091120240611,3,bus_route_592,D448_R5405a_Andata_sub2,0,Isera Cimitero,1111100,bus_stop_2334,delay_608
bus_trip_0003959172023091120240611,3,bus_route_592,D448_R5405a_Andata_sub2,0,Isera Cimitero,1111100,bus_stop_2334,delay_609
bus_trip_0003959182023091120240611,3,bus_route_592,D452_R5409a_Andata_sub1,0,Lenzima,1111100,bus_stop_2334,delay_610
bus_trip_0003959192023091120240611,3,bus_route_592,D452_R5409a_Andata_sub1,0,Lenzima,1111100,bus_stop_2334,delay_611
bus_trip_0003959202023091120240611,3,bus_route_592,D445_R5402a_Ritorno_PRINCIPALE_sub2,1,Villa Lagarina Via Magrè,1111100,bus_stop_2237,delay_612
bus_trip_0003959212023091120240611,3,bus_route_592,D445_R5402a_Ritorno_PRINCIPALE_sub2,1,Villa Lagarina Via Magrè,1111100,bus_stop_2237,delay_613
bus_trip_0003959222023091120240611,3,bus_route_592,D445_R5402a_Ritorno_PRINCIPALE_sub2,1,Villa Lagarina Via Magrè,1111100,bus_stop_2237,delay_614
bus_trip_0003959232023091120240611,3,bus_route_592,D445_R5402a_Ritorno_PRINCIPALE_sub2,1,Villa Lagarina Via Magrè,1111100,bus_stop_2237,delay_615
bus_trip_0003959242023091120240611,3,bus_route_592,D445_R5402a_Ritorno_PRINCIPALE_sub2,1,Villa Lagarina Via Magrè,1111100,bus_stop_2237,delay_616
bus_trip_0003959252023091120240611,3,bus_route_592,D445_R5402a_Ritorno_PRINCIPALE_sub2,1,Villa Lagarina Via Magrè,1111100,bus_stop_2237,delay_617
bus_trip_0003959262023091120240611,3,bus_route_592,D443_R5398a_Ritorno_sub1,1,Villa Lagarina Via Magrè,1111100,bus_stop_2234,delay_618
bus_trip_0003959272023091120240611,3,bus_route_592,D443_R5398a_Ritorno_sub1,1,Villa Lagarina Via Magrè,1111100,bus_stop_2234,delay_619
bus_trip_0003959282023091120240611,3,bus_route_592,D443_R5398a_Ritorno_sub1,1,Villa Lagarina Via Magrè,1111100,bus_stop_2234,delay_620
bus_trip_0003959292023091120240611,3,bus_route_592,D443_R5398a_Ritorno_sub1,1,Villa Lagarina Via Magrè,1111100,bus_stop_2234,delay_621
bus_trip_0003959302023091120240611,3,bus_route_592,D451_R5408a_Ritorno_sub2,1,Villa Lagarina Via Magrè,1111100,bus_stop_2237,delay_622
bus_trip_0003959312023091120240611,3,bus_route_592,D451_R5408a_Ritorno_sub2,1,Villa Lagarina Via Magrè,1111100,bus_stop_2237,delay_623
bus_trip_0003959322023091120240611,3,bus_route_592,D453_R5410a_Ritorno_sub2,1,Piazzale Orsi Stazione Fs,1111100,bus_stop_2237,delay_624
bus_trip_0003959332023091120240611,3,bus_route_592,D453_R5410a_Ritorno_sub2,1,Nogaredo Via S.Biagio,1111100,bus_stop_2237,delay_625
bus_trip_0003959342023091120240611,3,bus_route_594,D458_R5509a_Andata_sub2,0,Villa Lagarina Via Magrè,1111100,bus_stop_1286,delay_626
bus_trip_0003959352023091120240611,3,bus_route_594,D458_R5509a_Andata_sub2,0,Villa Lagarina Via Magrè,1111100,bus_stop_1286,delay_627
bus_trip_0003959362023091120240611,3,bus_route_594,D458_R5509a_Andata_sub2,0,Villa Lagarina Via Magrè,1111100,bus_stop_1286,delay_628
bus_trip_0003959372023091120240611,3,bus_route_594,D458_R5509a_Andata_sub2,0,Villa Lagarina Via Magrè,1111100,bus_stop_1286,delay_629
bus_trip_0003959382023091120240611,3,bus_route_594,D458_R5509a_Andata_sub2,0,Villa Lagarina Via Magrè,1111100,bus_stop_1286,delay_630
bus_trip_0003959392023091120240611,3,bus_route_594,D458_R5509a_Andata_sub2,0,Villa Lagarina Via Magrè,1111100,bus_stop_1286,delay_631
bus_trip_0003959402023091120240611,3,bus_route_594,D458_R5509a_Andata_sub2,0,Villa Lagarina Via Magrè,1111100,bus_stop_1286,delay_632
bus_trip_0003959412023091120240611,3,bus_route_594,D458_R5509a_Andata_sub2,0,Villa Lagarina Via Magrè,1111100,bus_stop_1286,delay_633
bus_trip_0003959422023091120240611,3,bus_route_594,D458_R5509a_Andata_sub2,0,Villa Lagarina Via Magrè,1111100,bus_stop_1286,delay_634
bus_trip_0003959432023091120240611,3,bus_route_594,D458_R5509a_Andata_sub2,0,Villa Lagarina Via Magrè,1111100,bus_stop_1286,delay_635
bus_trip_0003959442023091120240611,3,bus_route_594,D458_R5509a_Andata_sub2,0,Villa Lagarina Via Magrè,1111100,bus_stop_1286,delay_636
bus_trip_0003959452023091120240611,3,bus_route_594,D458_R5509a_Andata_sub2,0,Villa Lagarina Via Magrè,1111100,bus_stop_1286,delay_637
bus_trip_0003959462023091120240611,3,bus_route_594,D455_R5503_Andata_sub2,0,Villa Lagarina Via Magrè,1111100,bus_stop_1307,delay_638
bus_trip_0003959472023091120240611,3,bus_route_594,D457_R5507_Andata_sub1,0,Brancolino Sp.90,10,bus_stop_1280,delay_639
bus_trip_0003959482023091120240611,3,bus_route_594,D458_R5509a_Andata_sub2,0,Villa Lagarina Via Magrè,10,bus_stop_1286,delay_640
bus_trip_0003959492023091120240611,3,bus_route_594,D458_R5509a_Andata_sub2,0,Villa Lagarina Via Magrè,10,bus_stop_1286,delay_641
bus_trip_0003959502023091120240611,3,bus_route_594,D458_R5509a_Andata_sub2,0,Villa Lagarina Via Magrè,10,bus_stop_1286,delay_642
bus_trip_0003959512023091120240611,3,bus_route_594,D458_R5509a_Andata_sub2,0,Villa Lagarina Via Magrè,10,bus_stop_1286,delay_643
bus_trip_0003959522023091120240611,3,bus_route_594,D458_R5509a_Andata_sub2,0,Villa Lagarina Via Magrè,10,bus_stop_1286,delay_644
bus_trip_0003959532023091120240611,3,bus_route_594,D458_R5509a_Andata_sub2,0,Villa Lagarina Via Magrè,10,bus_stop_1286,delay_645
bus_trip_0003959542023091120240611,3,bus_route_594,D458_R5509a_Andata_sub2,0,Villa Lagarina Via Magrè,10,bus_stop_1286,delay_646
bus_trip_0003959552023091120240611,3,bus_route_594,D459_R5511a_Andata_sub2,0,Villa Lagarina Via Magrè,10,bus_stop_1286,delay_647
bus_trip_0003959562023091120240611,3,bus_route_594,D458_R5509a_Andata_sub2,0,Villa Lagarina Via Magrè,1111100,bus_stop_1286,delay_648
bus_trip_0003959572023091120240611,3,bus_route_594,D461_R5514a_Ritorno_PRINCIPALE_sub2,1,Corso Verona Ospedale,1111100,bus_stop_2333,delay_649
bus_trip_0003959582023091120240611,3,bus_route_594,D461_R5514a_Ritorno_PRINCIPALE_sub2,1,Corso Verona Ospedale,1111100,bus_stop_2333,delay_650
