id,name,product_category,store_name,points
732,CENTRO STORICO PIEDICASTELLO,MATERIALE DA COSTRUZIONE,PAVIEXPERT S.R.L.,POINT (11.114794 46.090784)
733,CENTRO STORICO PIEDICASTELLO,VARIE,PAVIEXPERT S.R.L.,POINT (11.114794 46.090784)
734,CENTRO STORICO PIEDICASTELLO,DROGHERIA-SALUMERIA-PIZZICHERIE-E SIMILI,VERO CAFFÉ NORD EST SRL,POINT (11.122438 46.079631)
735,CENTRO STORICO PIEDICASTELLO,,DUESSE AUTOMOTIVE S.R.L.,POINT (11.119443 46.085022)
736,CENTRO STORICO PIEDICASTELLO,,EPILROSE SRL,POINT (11.116843 46.090532)
737,CENTRO STORICO PIEDICASTELLO,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,GIPSY MAN YOU AND ME S.A.S. DI SARTORI SABRINA & C.,POINT (11.114511 46.093842)
738,CENTRO STORICO PIEDICASTELLO,CARTOLERIA-CANCELLERIA E FORN. PER UFF.,ANDREOLLI STEFANO E ROBERTO E C. S.N.C.,POINT (11.114511 46.093842)
739,CENTRO STORICO PIEDICASTELLO,LIBRI NUOVI,GIUNTI AL PUNTO - S.P.A.,POINT (11.114511 46.093842)
740,CENTRO STORICO PIEDICASTELLO,ELETTRONICA- DISCHI E NASTRI VIDEO,ELETTROCASA S.R.L.,POINT (11.114511 46.093842)
741,CENTRO STORICO PIEDICASTELLO,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,TRIDENTVM S.R.L.S.,POINT (11.114511 46.093842)
742,CENTRO STORICO PIEDICASTELLO,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,TRIDENTVM S.R.L.S.,POINT (11.114511 46.093842)
743,CENTRO STORICO PIEDICASTELLO,nan,CENTRO COMMERCIALE BREN CENTER-AMM. SFORZELLINI ALESSANDRO,POINT (11.114511 46.093842)
744,CENTRO STORICO PIEDICASTELLO,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,LO SPACCIO LIFE 120 S.R.L.,POINT (11.114511 46.093842)
745,CENTRO STORICO PIEDICASTELLO,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,LO SPACCIO LIFE 120 S.R.L.,POINT (11.114511 46.093842)
746,CENTRO STORICO PIEDICASTELLO,GIORNALI-RIVISTE E PERIODICI,TOLEDO ROMAS KLENSY,POINT (11.114511 46.093842)
747,CENTRO STORICO PIEDICASTELLO,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,10DANCE S.R.L.S.,POINT (11.114511 46.093842)
748,CENTRO STORICO PIEDICASTELLO,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,BLACKSUN S.R.L.S.,POINT (11.114511 46.093842)
749,CENTRO STORICO PIEDICASTELLO,PANE E LATTE,MOLETTA BEATRICE,POINT (11.114511 46.093842)
750,CENTRO STORICO PIEDICASTELLO,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,DM DROGERIE MARKT SRL,POINT (11.114511 46.093842)
751,CENTRO STORICO PIEDICASTELLO,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,DM DROGERIE MARKT SRL,POINT (11.114511 46.093842)
752,CENTRO STORICO PIEDICASTELLO,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,ENNAHRI MOUNIA,POINT (11.114511 46.093842)
753,CENTRO STORICO PIEDICASTELLO,nan,ELETTROCASA S.R.L.,POINT (11.114511 46.093842)
754,CENTRO STORICO PIEDICASTELLO,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,D.M.O. PET CARE S.R.L.,POINT (11.114511 46.093842)
755,CENTRO STORICO PIEDICASTELLO,ROSTICCERIA,S.M. SNC DI SMECCA MARISA & C.,POINT (11.114511 46.093842)
756,CENTRO STORICO PIEDICASTELLO,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,OVS S.P.A.,POINT (11.114511 46.093842)
757,CENTRO STORICO PIEDICASTELLO,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,OVS S.P.A.,POINT (11.114511 46.093842)
758,CENTRO STORICO PIEDICASTELLO,ART.CASALINGHI-CRISTALLERIE-VASELLAME,ICAS S.A.S. DI CASARI CARLO E CAMILLA,POINT (11.114511 46.093842)
759,CENTRO STORICO PIEDICASTELLO,MOBILI,DELTA CENTRO STUDIO CUCINE S.R.L.,POINT (11.114511 46.093842)
760,CENTRO STORICO PIEDICASTELLO,SUPERMERCATI(OLTRE 400 MQ.-SELF SERVICE),PAM PANORAMA S.P.A.,POINT (11.114511 46.093842)
761,CENTRO STORICO PIEDICASTELLO,PRODOTTI TESSILI,GALLIZIOLI CLAUDIO & C. SAS,POINT (11.114511 46.093842)
762,CENTRO STORICO PIEDICASTELLO,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,D.M.O. - DETTAGLIO MODERNO ORGANIZZATO S.P.A.,POINT (11.114511 46.093842)
763,CENTRO STORICO PIEDICASTELLO,OTTICA-FOTOGRAFIA-CINEMATOGRAFIA-STRUMEN,MAZZUCCO GAETANO,POINT (11.114511 46.093842)
764,CENTRO STORICO PIEDICASTELLO,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,PIFFER ERMINIO,POINT (11.114511 46.093842)
765,CENTRO STORICO PIEDICASTELLO,ART.REGALO-ARTIGIANATO LOCALE,MARCHESE FULVIO E MICHELE S.N.C.,POINT (11.114511 46.093842)
766,CENTRO STORICO PIEDICASTELLO,CARTOLERIA-CANCELLERIA E FORN. PER UFF.,CIMADOM GIANCARLO,POINT (11.114511 46.093842)
767,CENTRO STORICO PIEDICASTELLO,MOBILI,C 3 EMME S.R.L.,POINT (11.122046 46.084391)
768,CENTRO STORICO PIEDICASTELLO,,PKTRADING S.R.L. SEMPLIFICATA,POINT (11.119587 46.089697)
769,CENTRO STORICO PIEDICASTELLO,MOBILI,ANTOLINI ARREDAMENTI S.R.L.,POINT (11.117738 46.087117)
770,CENTRO STORICO PIEDICASTELLO,MOBILI,DOC TRENTO S.R.L.,POINT (11.117738 46.087117)
771,CENTRO STORICO PIEDICASTELLO,MOBILI,DOC S.R.L.,POINT (11.117738 46.087117)
772,CENTRO STORICO PIEDICASTELLO,MOBILI,DOC TRENTO S.R.L.,POINT (11.117738 46.087117)
773,CENTRO STORICO PIEDICASTELLO,,BONET EMANUELE,POINT (11.119587 46.091809)
774,CENTRO STORICO PIEDICASTELLO,SUPERMERCATI(OLTRE 400 MQ.-SELF SERVICE),SAIT CONSORZIO DELLE COOPERATIVE DI CONSUMO TRENTINE S.C.A R,POINT (11.121741 46.086709)
775,CENTRO STORICO PIEDICASTELLO,COMMERCIO AL DETTAGLIO DEI MINIMERCATI,SPAZIO LATINO S.A.S. DI ROSARIO CONTRERAS INDHIRA ALTAGRACIA,POINT (11.115365 46.089917)
776,CENTRO STORICO PIEDICASTELLO,nan,PUZZI IMMACOLATA,POINT (11.125309 46.074344)
777,CENTRO STORICO PIEDICASTELLO,OROLOGI-ART.GIOIELLERIA-ARGENTERIA,PUZZI IMMACOLATA,POINT (11.125309 46.074344)
778,CENTRO STORICO PIEDICASTELLO,PRODOTTI TESSILI,EL MIR S.A.S. DI EL MIR ABDERRAHMAN,POINT (11.118533 46.086677)
779,CENTRO STORICO PIEDICASTELLO,FRUTTA E VERDURA,EL MIR S.A.S. DI EL MIR ABDERRAHMAN,POINT (11.118533 46.086677)
780,CENTRO STORICO PIEDICASTELLO,,PETROLI PVB S.R.L.,POINT (11.114014 46.092103)
781,CENTRO STORICO PIEDICASTELLO,FERRAMENTA,ATR-NORDEST S.R.L.,POINT (11.113525 46.084881)
782,CENTRO STORICO PIEDICASTELLO,FERRAMENTA,ATR-NORDEST S.R.L.,POINT (11.113525 46.084881)
783,CENTRO STORICO PIEDICASTELLO,,SELF PAY SELF S.R.L.,POINT (11.113525 46.084881)
784,CENTRO STORICO PIEDICASTELLO,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,SPORT E SALUTE S.R.L.,POINT (11.106853 46.090384)
785,CENTRO STORICO PIEDICASTELLO,,AGRITRENTO S.A.S. DI ROBERTO CRISTOFORETTI & C.,POINT (11.119225 46.077281)
786,CENTRO STORICO PIEDICASTELLO,COMMERCIO AL DETTAGLIO DEI MINIMERCATI,JULFIKAR KAUSER,POINT (11.119175 46.086089)
787,CENTRO STORICO PIEDICASTELLO,nan,AMONN PROFI COLOR S.R.L.,POINT (11.10506 46.088798)
788,CENTRO STORICO PIEDICASTELLO,PITTURE E VERNICI,AMONN PROFI COLOR S.R.L.,POINT (11.10506 46.088798)
789,CENTRO STORICO PIEDICASTELLO,,RENTA A STAR SRL,POINT (11.11562 46.092069)
790,CENTRO STORICO PIEDICASTELLO,nan,UNILINE S.R.L.,POINT (11.10665 46.090861)
791,CENTRO STORICO PIEDICASTELLO,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,UNILINE S.R.L.,POINT (11.10665 46.090861)
792,CENTRO STORICO PIEDICASTELLO,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,TASIN CARLO S.R.L.,POINT (11.105361 46.091812)
793,CENTRO STORICO PIEDICASTELLO,nan,SIMONE90 S.A.S. DI DORIGATTI REMO E C.,POINT (11.11595 46.081364)
794,CENTRO STORICO PIEDICASTELLO,ART.SPORTIVI-BICICLETTE-ARMI-MUNIZIONI-A,SIMONE90 S.A.S. DI DORIGATTI REMO E C.,POINT (11.11595 46.081364)
795,CENTRO STORICO PIEDICASTELLO,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,MARCHI CARLO,POINT (11.120545 46.0832)
796,CENTRO STORICO PIEDICASTELLO,CARTOLERIA-CANCELLERIA E FORN. PER UFF.,CENTROCOPIE TRIDENTE DI PINAMONTI CLAUDIO E C. S.A.S.,POINT (11.118944 46.086566)
797,CENTRO STORICO PIEDICASTELLO,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,PREDELLI EMILY,POINT (11.116254 46.080104)
798,CENTRO STORICO PIEDICASTELLO,ARTICOLI PER FARMACIA,FARMACIA AI SOLTERI DI ANDREA GADOTTI & C. SNC,POINT (11.11754 46.092362)
799,CENTRO STORICO PIEDICASTELLO,,GIPIELLE DUE S.R.L.,POINT (11.109456 46.087537)
800,CENTRO STORICO PIEDICASTELLO,ALTRI ES.NON SPEC.GRANDE VARIETA' NO AL.,DAVOS S.R.L.,POINT (11.115992 46.089882)
801,CENTRO STORICO PIEDICASTELLO,MOBILI,DI GIUSEPPE SRL,POINT (11.114766 46.092067)
802,CENTRO STORICO PIEDICASTELLO,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,GOTTARDO S.P.A.,POINT (11.114766 46.092067)
803,CENTRO STORICO PIEDICASTELLO,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,GOTTARDO S.P.A.,POINT (11.114766 46.092067)
804,CENTRO STORICO PIEDICASTELLO,,TRINUS SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,POINT (11.117778 46.092592)
805,CENTRO STORICO PIEDICASTELLO,,SKYR S.R.L.,POINT (11.121957 46.082764)
806,CENTRO STORICO PIEDICASTELLO,,NOVAPLAST SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA,POINT (11.121957 46.082764)
807,CENTRO STORICO PIEDICASTELLO,MOBILI,VOGLIA DI DORMIRE S.R.L.,POINT (11.116425 46.081554)
808,CENTRO STORICO PIEDICASTELLO,PASTICCERIA-DOLCIUMI-CONFETTERIA-GELAT.,MASON GIANCARLO,POINT (11.116425 46.081554)
809,CENTRO STORICO PIEDICASTELLO,VARIE,D.M.O. - DETTAGLIO MODERNO ORGANIZZATO S.P.A.,POINT (11.116425 46.081554)
810,CENTRO STORICO PIEDICASTELLO,ALTRI PRODOTTI NON CLASS.(MINERALI DA CO,D.M.O. - DETTAGLIO MODERNO ORGANIZZATO S.P.A.,POINT (11.116425 46.081554)
811,CENTRO STORICO PIEDICASTELLO,CARTOLERIA-CANCELLERIA E FORN. PER UFF.,MIZAR S.R.L.,POINT (11.116425 46.081554)
812,CENTRO STORICO PIEDICASTELLO,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,MIZAR S.R.L.,POINT (11.116425 46.081554)
813,CENTRO STORICO PIEDICASTELLO,GIORNALI-RIVISTE E PERIODICI,BARATELLA IVAN,POINT (11.116425 46.081554)
814,CENTRO STORICO PIEDICASTELLO,MATERIALE DA COSTRUZIONE,EOS S.R.L.,POINT (11.105061 46.09171)
815,CENTRO STORICO PIEDICASTELLO,,KUH SERVICE S.R.L.,POINT (11.105061 46.09171)
816,CENTRO STORICO PIEDICASTELLO,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,OMNIA RETAIL S.R.L.,POINT (11.115143 46.082774)
817,CENTRO STORICO PIEDICASTELLO,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,MICHELI ORNELLA,POINT (11.115247 46.081353)
818,CENTRO STORICO PIEDICASTELLO,MOBILI,SELECTRA S.P.A.,POINT (11.105634 46.087898)
819,CENTRO STORICO PIEDICASTELLO,,ANDEZZA EUROPE S.R.L.,POINT (11.119586 46.087244)
820,CENTRO STORICO PIEDICASTELLO,VARIE,NIMA S.A.S. DI NALESSO MARCO & C.,POINT (11.110745 46.08716)
821,CENTRO STORICO PIEDICASTELLO,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,AUTOTRENTINO SRLS,POINT (11.120068 46.086228)
822,CENTRO STORICO PIEDICASTELLO,,AUTOTRENTINO SRLS,POINT (11.120068 46.086228)
823,CENTRO STORICO PIEDICASTELLO,,ELITE STAR S.R.L.,POINT (11.115855 46.090105)
824,CENTRO STORICO PIEDICASTELLO,STRUMENTI MUSICALI E SPARTITI,MUSIC CENTER SRL,POINT (11.115786 46.090232)
825,CENTRO STORICO PIEDICASTELLO,,LOGISTA RETAIL ITALIA SPA,POINT (11.12057 46.094432)
826,CENTRO STORICO PIEDICASTELLO,nan,NORDWAL SPA,POINT (11.112162 46.089036)
827,CENTRO STORICO PIEDICASTELLO,PITTURE E VERNICI,NORDWAL SPA,POINT (11.112162 46.089036)
828,CENTRO STORICO PIEDICASTELLO,MATERIALE DA COSTRUZIONE,PAVINORD S.R.L.,POINT (11.112162 46.089036)
829,CENTRO STORICO PIEDICASTELLO,,ZUCCARI S.R.L.,POINT (11.103836 46.092467)
830,CENTRO STORICO PIEDICASTELLO,,SOLAR BRAND S.R.L.,POINT (11.118775 46.086265)
831,CENTRO STORICO PIEDICASTELLO,MOBILI,BORTOLOTTI HOME & GARDEN S.R.L.,POINT (11.115456 46.092164)
832,CENTRO STORICO PIEDICASTELLO,ART. DI ABBIGLIAMENTO-BIANCHERIA PERS.,BEST LIFE S.R.L.,POINT (11.114451 46.08434)
833,CENTRO STORICO PIEDICASTELLO,PRODOTTI TESSILI,J.M.S. SAS DI SAFIARIAN MASOUD,POINT (11.119344 46.086271)
834,CENTRO STORICO PIEDICASTELLO,ELETTRONICA- DISCHI E NASTRI VIDEO,BERGAMO ANDREA,POINT (11.119235 46.086751)
835,CENTRO STORICO PIEDICASTELLO,"PESCI, CROSTACEI, MOLLUSCHI",SUPERMERCATI POLI S.P.A.,POINT (11.114972 46.083217)
836,CENTRO STORICO PIEDICASTELLO,SUPERMERCATI(OLTRE 400 MQ.-SELF SERVICE),SUPERMERCATI POLI S.P.A.,POINT (11.114972 46.083217)
837,CENTRO STORICO PIEDICASTELLO,nan,DORIGONI S.P.A.,POINT (11.107899 46.091571)
838,CENTRO STORICO PIEDICASTELLO,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,DORIGONI S.P.A.,POINT (11.107899 46.091571)
839,CENTRO STORICO PIEDICASTELLO,,GOLLER FABRIZIO,POINT (11.09553 46.088859)
840,CENTRO STORICO PIEDICASTELLO,MOBILI,DELMARCO NADIA,POINT (11.110112 46.094277)
841,CENTRO STORICO PIEDICASTELLO,MOBILI,DOC S.R.L.,POINT (11.117681 46.0872)
842,CENTRO STORICO PIEDICASTELLO,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,AUTO G.R. S.R.L.,POINT (11.12029 46.095126)
843,CENTRO STORICO PIEDICASTELLO,,SCALA S.R.L.,POINT (11.122416 46.082967)
844,CENTRO STORICO PIEDICASTELLO,,IXORA TEAM S.R.L.,POINT (11.122416 46.082967)
845,CENTRO STORICO PIEDICASTELLO,ART.ILLUMINAZIONE E MATERIALE ELETTRICO,M.E.B. S.R.L.,POINT (11.105489 46.09063)
846,CENTRO STORICO PIEDICASTELLO,COSMETICI-ART.PROFUMERIA-BIGIOTTERIA,FA.MA. S.R.L. A CAPITALE RIDOTTO,POINT (11.113313 46.090381)
847,CENTRO STORICO PIEDICASTELLO,ES.SPEC.IN ALTRI PROD.ALIM. E BEVANDE,FA.MA. S.R.L. A CAPITALE RIDOTTO,POINT (11.113313 46.090381)
848,CENTRO STORICO PIEDICASTELLO,AUTOVEICOLI-MOTOCICLI E LORO ACCESSORI,SIGHEL BRUNO E FIGLIO S.R.L.,POINT (11.116488 46.08408)
